RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Surname,Geography,Gender,CreditScore_norm,EstimatedSalary_norm,Balance_norm,Credit_per_age,isOutlier
3681.0,15604576.0,850.0,22.0,3.0,0.0,1.0,1.0,1.0,144385.54,0.0,Eiland,France,Male,0.9999999999999999,0.7218295667370894,0.0,38.63636363636363,1
3682.0,15666270.0,676.0,40.0,2.0,97221.52,1.0,1.0,0.0,95181.06,1.0,Omeokachie,France,Female,0.652,0.47568706150165974,0.3874940618320371,16.9,1
3683.0,15572626.0,620.0,44.0,8.0,0.0,2.0,1.0,1.0,100272.16500000001,0.0,Mackenzie,Spain,Male,0.5399999999999999,0.5011550135888807,0.0,14.090909090909092,1
3684.0,15727197.0,652.0,52.0,9.0,170228.59,2.0,0.0,0.0,148477.57,0.0,Pinto,France,Female,0.604,0.7422997051411236,0.6784770262699091,12.538461538461538,1
3685.0,15714006.0,482.0,35.0,5.0,133111.73,1.0,0.0,1.0,100272.16500000001,0.0,Gardener,France,Female,0.2639999999999999,0.5011550135888807,0.5305410256411279,13.771428571428572,1
3686.0,15642137.0,695.0,39.0,5.0,0.0,2.0,1.0,0.0,102763.69,0.0,Fang,Spain,Female,0.6900000000000001,0.5136187202545482,0.0,17.82051282051282,1
3687.0,15665327.0,706.0,18.0,2.0,97221.52,1.0,1.0,0.0,129654.22,0.0,Cattaneo,France,Male,0.7119999999999999,0.6481370084532748,0.3874940618320371,39.22222222222222,1
4988.5,15626806.0,668.0,32.0,2.0,0.0,1.0,1.0,1.0,40652.33,0.0,Labrador,France,Female,0.636,0.20291031008580637,0.0,20.875,1
3689.0,15662578.0,679.0,35.0,1.0,110245.13,1.0,1.0,1.0,178291.09,0.0,Dettmann,Germany,Male,0.658,0.8914400781861509,0.439402029724499,19.4,1
3690.0,15790829.0,703.0,45.0,5.0,0.0,2.0,1.0,0.0,131906.44,0.0,Gibson,France,Female,0.7060000000000001,0.6594036059895426,0.0,15.622222222222222,1
3691.0,15654959.0,670.0,67.0,6.0,158719.57,1.0,1.0,1.0,118607.4,0.0,Hope,Spain,Male,0.64,0.5928759438167854,0.6326057324709009,10.0,1
3692.0,15760244.0,590.0,76.0,5.0,160979.68,1.0,0.0,1.0,13848.58,0.0,Ives,France,Female,0.47999999999999987,0.06882613371194475,0.6416138122055852,7.7631578947368425,1
3693.0,15690533.0,613.0,35.0,4.0,123557.65,2.0,0.0,1.0,170903.4,0.0,Greece,Spain,Male,0.5259999999999999,0.8544835952703121,0.49246150100225955,17.514285714285716,1
4988.5,15722246.0,742.0,60.0,4.0,0.0,1.0,1.0,1.0,13161.66,1.0,Omeokachie,France,Female,0.7839999999999999,0.06538985698071374,0.0,12.366666666666667,1
3695.0,15609704.0,608.0,33.0,4.0,0.0,1.0,1.0,1.0,79304.38,1.0,Mao,France,Female,0.5159999999999999,0.3962649074615959,0.0,18.424242424242426,1
3696.0,15757628.0,571.0,40.0,10.0,112896.86,1.0,1.0,1.0,100272.16500000001,0.0,Savage,France,Male,0.44200000000000006,0.5011550135888807,0.44997098224223236,14.275,1
3697.0,15633586.0,595.0,39.0,7.0,120962.13,1.0,1.0,0.0,23305.01,0.0,Brierly,France,Female,0.4899999999999999,0.11613136630018617,0.4821165836694892,15.256410256410257,1
3698.0,15565796.0,745.0,48.0,10.0,96048.55,1.0,1.0,0.0,74510.65,0.0,Docherty,Germany,Male,0.7899999999999999,0.3722845562492218,0.38281897642186125,15.520833333333334,1
3699.0,15717935.0,589.0,37.0,3.0,0.0,2.0,0.0,1.0,55601.44,0.0,Smith,France,Male,0.47799999999999987,0.27769234998217385,0.0,15.91891891891892,1
3700.0,15577700.0,749.0,37.0,10.0,185063.7,2.0,1.0,1.0,134526.87,0.0,Rapuokwu,France,Male,0.7979999999999999,0.6725121523047171,0.7376050570970868,20.243243243243242,1
3701.0,15747345.0,678.0,22.0,6.0,118064.93,2.0,1.0,1.0,195424.01,0.0,Bergamaschi,France,Female,0.656,0.9771464986340086,0.47056926579233826,30.818181818181817,1
3702.0,15678317.0,603.0,46.0,2.0,0.0,1.0,1.0,1.0,100272.16500000001,0.0,Smith,France,Male,0.5059999999999999,0.5011550135888807,0.0,13.108695652173912,1
3703.0,15698335.0,504.0,73.0,8.0,0.0,1.0,1.0,1.0,34595.58,0.0,Bergamaschi,France,Female,0.30799999999999994,0.17261177591605825,0.0,6.904109589041096,1
3704.0,15768451.0,652.0,40.0,5.0,149131.03,3.0,1.0,1.0,60036.99,1.0,MacDonald,Germany,Male,0.604,0.29988092689828,0.5943888612304702,16.3,1
3705.0,15690533.0,604.0,34.0,7.0,0.0,2.0,1.0,0.0,193021.49,0.0,Lees,France,Female,0.5079999999999999,0.9651280342242997,0.0,17.764705882352942,1
3706.0,15769645.0,652.0,35.0,3.0,0.0,1.0,1.0,1.0,48108.72,0.0,Senior,France,Female,0.604,0.2402104606942958,0.0,18.62857142857143,1
3707.0,15657565.0,629.0,44.0,6.0,125512.98,2.0,0.0,0.0,79082.76,0.0,Nwokezuike,France,Male,0.5579999999999999,0.3951562665002388,0.5002548245783777,14.295454545454545,1
3708.0,15690533.0,652.0,42.0,3.0,83492.07,1.0,1.0,0.0,37914.12,0.0,Ekwueme,France,Female,0.604,0.18921257627659419,0.33277284015992314,15.523809523809524,1
3709.0,15690533.0,565.0,34.0,7.0,0.0,1.0,0.0,0.0,74593.84,0.0,Garmon,France,Male,0.43000000000000005,0.3727007093111083,0.0,16.61764705882353,1
3710.0,15690533.0,707.0,49.0,5.0,0.0,1.0,1.0,0.0,100272.16500000001,1.0,Enyinnaya,France,Female,0.7139999999999999,0.5011550135888807,0.0,14.428571428571429,1
3711.0,15690533.0,652.0,30.0,1.0,125739.26,1.0,1.0,1.0,193441.23,0.0,Chizuoke,France,Male,0.604,0.9672277587848992,0.5011567047003028,21.733333333333334,1
3712.0,15729489.0,762.0,37.0,8.0,98592.88,1.0,0.0,1.0,191790.29,0.0,Hyde,Germany,Female,0.824,0.9589690289376702,0.39295986669328575,20.594594594594593,1
3713.0,15613216.0,639.0,39.0,1.0,141789.15,1.0,1.0,0.0,92455.96,0.0,Cameron,Spain,Female,0.578,0.46205490969318486,0.5651264623018852,16.384615384615383,1
3714.0,15657937.0,652.0,22.0,0.0,112949.71,1.0,0.0,0.0,155231.55,0.0,Lord,Germany,Male,0.604,0.776086091208205,0.4501816255356907,29.636363636363637,1
4988.5,15815428.0,823.0,34.0,3.0,105057.33,1.0,1.0,0.0,9217.92,0.0,Biryukova,France,Male,0.9460000000000001,0.04566153054382886,0.4187251086686232,24.205882352941178,1
3716.0,15640409.0,817.0,46.0,0.0,89087.89,1.0,0.0,1.0,87941.85,1.0,Carpenter,Germany,Female,0.934,0.4394733410167492,0.35507599918357297,17.76086956521739,1
4988.5,15699492.0,665.0,27.0,2.0,147435.96,1.0,0.0,1.0,187508.06,0.0,Lorenzo,Germany,Female,0.63,0.9375474262666468,0.5876328512504818,24.62962962962963,1
3718.0,15623536.0,646.0,39.0,0.0,154439.86,1.0,1.0,0.0,171519.06,0.0,Madukwe,Germany,Male,0.592,0.8575633980600834,0.6155481693782524,16.564102564102566,1
3719.0,15707551.0,652.0,30.0,8.0,73054.37,2.0,1.0,1.0,27012.0,0.0,Smith,France,Male,0.604,0.13467536484427578,0.2911714871962557,21.733333333333334,1
3720.0,15577999.0,850.0,62.0,1.0,124678.35,1.0,1.0,0.0,70916.0,1.0,Sleeman,France,Female,0.9999999999999999,0.3543025319204506,0.49692825481453456,13.709677419354838,1
3721.0,15788775.0,473.0,40.0,8.0,152576.25,1.0,1.0,0.0,100272.16500000001,0.0,Milne,Germany,Male,0.246,0.5011550135888807,0.6081204125547549,11.825,1
3722.0,15758362.0,652.0,37.0,9.0,97221.52,1.0,1.0,1.0,88783.59,0.0,Williamson,France,Female,0.604,0.4436840956544746,0.3874940618320371,17.62162162162162,1
3723.0,15807961.0,619.0,25.0,4.0,0.0,1.0,1.0,0.0,145524.36,0.0,Bruno,France,Male,0.5379999999999999,0.7275264465295841,0.0,24.76,1
3724.0,15710978.0,715.0,42.0,2.0,88120.97,2.0,1.0,1.0,21333.22,0.0,Palerma,Germany,Male,0.7299999999999999,0.10626760327701903,0.35122216354855473,17.023809523809526,1
3725.0,15703541.0,772.0,37.0,9.0,143930.92,1.0,0.0,1.0,46675.51,0.0,Wang,France,Male,0.844,0.23304091231316323,0.5736628764292309,20.864864864864863,1
3726.0,15626474.0,686.0,37.0,1.0,0.0,2.0,1.0,0.0,4802.25,0.0,Onyemere,France,Female,0.672,0.023572402153630864,0.0,18.54054054054054,1
3727.0,15608344.0,749.0,29.0,7.0,137059.05,3.0,1.0,0.0,102975.72,1.0,Dawson,Germany,Female,0.7979999999999999,0.5146793878072806,0.5462737878953164,25.82758620689655,1
3728.0,15768367.0,781.0,27.0,7.0,186558.55,1.0,1.0,1.0,175071.29,1.0,Nebechukwu,France,Female,0.862,0.8753332188441351,0.7435630538279506,28.925925925925927,1
3729.0,15806210.0,652.0,66.0,5.0,115654.47,2.0,1.0,1.0,131970.86,0.0,Bateman,Spain,Male,0.604,0.6597258632349654,0.46096193876964153,9.878787878787879,1
3730.0,15697702.0,730.0,29.0,5.0,0.0,2.0,1.0,0.0,100272.16500000001,0.0,Lord,Spain,Male,0.7599999999999999,0.5011550135888807,0.0,25.17241379310345,1
4988.5,15689152.0,652.0,38.0,3.0,126152.84,1.0,1.0,0.0,15378.75,0.0,Loggia,Spain,Male,0.604,0.07648071876672222,0.5028051030599715,17.157894736842106,1
3732.0,15568573.0,554.0,51.0,7.0,105701.91,1.0,0.0,1.0,179797.79,1.0,Graham,Germany,Female,0.40800000000000003,0.8989772559520419,0.42129419956923553,10.862745098039216,1
3733.0,15689598.0,722.0,46.0,6.0,0.0,1.0,1.0,1.0,93917.68,1.0,Dean,France,Male,0.7439999999999999,0.46936707766554686,0.0,15.695652173913043,1
3734.0,15690533.0,689.0,67.0,9.0,157094.78,1.0,1.0,1.0,99490.01,0.0,Jarvis,France,Male,0.678,0.4972423293946281,0.6261298362215513,10.283582089552239,1
3735.0,15679733.0,796.0,40.0,2.0,113228.38,2.0,1.0,1.0,46415.09,0.0,Haugh,Germany,Male,0.892,0.23173817664329308,0.45129231553735627,19.9,1
3736.0,15759274.0,447.0,37.0,5.0,0.0,1.0,1.0,1.0,151815.76,0.0,Micklem,France,Female,0.19399999999999995,0.7589988034661513,0.0,12.08108108108108,1
3737.0,15607748.0,498.0,37.0,8.0,108432.88,2.0,1.0,1.0,14865.05,0.0,Bennett,France,Male,0.29599999999999993,0.07391096485530115,0.43217897752828655,13.45945945945946,1
3738.0,15607577.0,663.0,27.0,8.0,0.0,1.0,1.0,1.0,188007.99,0.0,Roberts,Spain,Male,0.626,0.9400482965663095,0.0,24.555555555555557,1
3739.0,15813697.0,498.0,44.0,2.0,97221.52,2.0,1.0,1.0,98175.74,0.0,Onyekaozulu,France,Female,0.29599999999999993,0.4906677713390249,0.3874940618320371,11.318181818181818,1
3740.0,15801125.0,627.0,32.0,1.0,0.0,1.0,1.0,0.0,106851.7,0.0,Kegley,France,Female,0.5539999999999999,0.5340687488459994,0.0,19.59375,1
3741.0,15777855.0,649.0,45.0,7.0,0.0,2.0,0.0,1.0,75204.21,0.0,Manna,France,Male,0.598,0.37575404918830146,0.0,14.422222222222222,1
3742.0,15690533.0,738.0,37.0,9.0,139106.19,1.0,1.0,0.0,141872.05,1.0,Thompson,Germany,Female,0.7759999999999999,0.7092559814561515,0.5544330369354347,19.945945945945947,1
3743.0,15698031.0,587.0,39.0,6.0,101851.8,2.0,1.0,0.0,7103.71,0.0,Romano,Germany,Female,0.47399999999999987,0.035085319881836344,0.40594888546182245,15.051282051282051,1
3744.0,15678944.0,655.0,32.0,6.0,130935.56,1.0,1.0,0.0,9241.83,0.0,Brown,France,Female,0.61,0.04578113890672954,0.5218675040531398,20.46875,1
3745.0,15718507.0,652.0,37.0,3.0,116509.99,1.0,1.0,1.0,149517.71,1.0,Su,Germany,Male,0.604,0.7475029440615548,0.4643717694303692,17.62162162162162,1
3746.0,15808334.0,776.0,37.0,1.0,93124.04,2.0,1.0,1.0,196079.32,0.0,Mackay,France,Male,0.852,0.9804246482070927,0.3711628095694152,20.972972972972972,1
3747.0,15804709.0,688.0,35.0,5.0,97221.52,1.0,0.0,0.0,166165.93,1.0,Smith,Germany,Male,0.676,0.8307846813852819,0.3874940618320371,19.65714285714286,1
4988.5,15690533.0,605.0,32.0,9.0,97221.52,1.0,1.0,1.0,55724.24,0.0,Milani,France,Male,0.5099999999999999,0.2783066497297356,0.3874940618320371,18.90625,1
3749.0,15738166.0,596.0,39.0,10.0,86546.29,1.0,0.0,1.0,131768.98,0.0,Hsu,France,Female,0.4919999999999999,0.658715970457785,0.3449459898239959,15.282051282051283,1
3750.0,15675360.0,427.0,33.0,5.0,0.0,1.0,1.0,1.0,13858.95,0.0,Valenzuela,France,Male,0.15399999999999991,0.06887800902450351,0.0,12.93939393939394,1
3751.0,15793042.0,652.0,39.0,2.0,97221.52,2.0,1.0,0.0,82774.07,0.0,Sung,France,Male,0.604,0.4136218267703726,0.3874940618320371,16.71794871794872,1
3752.0,15630106.0,496.0,29.0,2.0,97221.52,2.0,1.0,0.0,55389.59,0.0,Lo,Spain,Male,0.2919999999999999,0.2766325828688108,0.3874940618320371,17.103448275862068,1
3753.0,15690533.0,717.0,36.0,2.0,164557.95,1.0,0.0,1.0,82336.73,0.0,Giordano,France,Female,0.7339999999999999,0.41143405924921067,0.6558756585193615,19.916666666666668,1
3754.0,15578211.0,777.0,23.0,6.0,0.0,2.0,1.0,1.0,163225.48,0.0,Connolly,France,Male,0.854,0.8160752539201505,0.0,33.78260869565217,1
3755.0,15572792.0,535.0,35.0,8.0,118989.92,1.0,1.0,1.0,135536.72,0.0,Bellucci,Spain,Male,0.37,0.6775638672890437,0.4742559817812882,15.285714285714286,1
3756.0,15620030.0,744.0,29.0,5.0,0.0,1.0,0.0,0.0,82422.97,0.0,Jamieson,France,Male,0.7879999999999999,0.41186546975596744,0.0,25.655172413793103,1
3757.0,15783541.0,755.0,31.0,5.0,97221.52,1.0,0.0,1.0,194660.78,0.0,Fomina,France,Male,0.8099999999999999,0.9733284856345654,0.3874940618320371,24.35483870967742,1
3758.0,15679284.0,593.0,45.0,6.0,79259.75,1.0,1.0,0.0,55347.28,0.0,Aksenov,Spain,Female,0.4859999999999999,0.27642092959259473,0.3159041585370379,13.177777777777777,1
3759.0,15582910.0,514.0,38.0,4.0,112230.38,1.0,1.0,0.0,16717.11,1.0,Turnbull,France,Male,0.32799999999999996,0.08317578562459553,0.44731460490592023,13.526315789473685,1
3760.0,15690533.0,721.0,40.0,5.0,118129.87,1.0,1.0,1.0,160277.65,0.0,Dixon,France,Male,0.7419999999999999,0.8013289084408737,0.4708280959811213,18.025,1
3761.0,15734970.0,835.0,38.0,7.0,97221.52,1.0,0.0,0.0,175905.97,0.0,White,Spain,Male,0.9699999999999999,0.8795086562488167,0.3874940618320371,21.973684210526315,1
3762.0,15759140.0,652.0,64.0,10.0,128306.7,1.0,0.0,1.0,66040.83,0.0,Long,France,Female,0.604,0.32991478191783685,0.5113897040826417,10.1875,1
3763.0,15643042.0,652.0,40.0,2.0,117641.43,2.0,0.0,0.0,100272.16500000001,0.0,Han,Germany,Female,0.604,0.5011550135888807,0.46888132946727495,16.3,1
3764.0,15773868.0,653.0,37.0,3.0,97221.52,2.0,1.0,0.0,134625.09,1.0,Belov,Germany,Female,0.606,0.6730034920539477,0.3874940618320371,17.64864864864865,1
3765.0,15615820.0,837.0,37.0,8.0,103302.37,1.0,1.0,1.0,50974.57,0.0,MacDonald,France,Male,0.9739999999999999,0.25454670606522456,0.4117303961939288,22.62162162162162,1
3766.0,15730273.0,652.0,37.0,8.0,0.0,1.0,1.0,0.0,171922.72,0.0,Parsons,France,Male,0.604,0.8595826833703506,0.0,17.62162162162162,1
4988.5,15724890.0,584.0,36.0,4.0,82696.09,2.0,0.0,0.0,83058.14,0.0,Cross,Spain,Male,0.46799999999999986,0.4150428701684987,0.3296003170052032,16.22222222222222,1
3768.0,15765952.0,769.0,29.0,4.0,145471.37,1.0,1.0,0.0,188382.77,0.0,Milanesi,France,Male,0.838,0.941923111382199,0.5798026202590861,26.517241379310345,1
3769.0,15685920.0,599.0,34.0,2.0,101506.66,1.0,0.0,0.0,198030.24,0.0,Lombardo,Spain,Male,0.4979999999999999,0.9901840102878199,0.4045732671779208,17.61764705882353,1
3770.0,15663263.0,652.0,37.0,5.0,156265.31,1.0,0.0,1.0,100272.16500000001,0.0,Collins,France,Male,0.604,0.5011550135888807,0.6228238325768044,17.62162162162162,1
3771.0,15568953.0,477.0,27.0,1.0,128554.98,1.0,1.0,1.0,133173.19,0.0,Alexeieva,France,Male,0.254,0.6657404480516268,0.5123792692084663,17.666666666666668,1
3772.0,15643361.0,477.0,34.0,8.0,139959.55,2.0,1.0,1.0,189875.83,0.0,Cullen,Germany,Male,0.254,0.9493920558536537,0.5578342585230521,14.029411764705882,1
3773.0,15699486.0,652.0,34.0,7.0,132944.53,1.0,1.0,1.0,31802.92,0.0,Johnson,Spain,Male,0.604,0.15864165919760548,0.5298746196114925,19.176470588235293,1
3774.0,15747854.0,749.0,37.0,3.0,0.0,3.0,1.0,1.0,132649.85,0.0,Rudd,France,Male,0.7979999999999999,0.663122470609534,0.0,20.243243243243242,1
3775.0,15691785.0,850.0,61.0,1.0,0.0,1.0,1.0,0.0,53067.83,1.0,Findlay,France,Male,0.9999999999999999,0.2650181155895019,0.0,13.934426229508198,1
3776.0,15709004.0,528.0,22.0,5.0,93547.23,2.0,0.0,1.0,961.57,0.0,Smith,Germany,Male,0.356,0.0043596272801313405,0.37284951033305996,24.0,1
4988.5,15652218.0,750.0,33.0,5.0,152302.72,1.0,1.0,0.0,71333.44,0.0,Morrison,France,Male,0.7999999999999999,0.35639075086688554,0.6070302089585458,22.727272727272727,1
3778.0,15697127.0,543.0,31.0,5.0,147674.26,1.0,1.0,1.0,16658.76,0.0,Monaldo,France,Male,0.386,0.08288389319568483,0.5885826392699921,17.516129032258064,1
3779.0,15658486.0,579.0,59.0,3.0,148021.12,1.0,1.0,1.0,74878.22,0.0,Gidney,Spain,Male,0.45799999999999985,0.3741233034659262,0.5899651129269259,9.813559322033898,1
3780.0,15694160.0,624.0,37.0,0.0,0.0,2.0,0.0,0.0,112104.55,0.0,Sagese,France,Male,0.5479999999999999,0.5603458207432317,0.0,16.864864864864863,1
3781.0,15685290.0,595.0,46.0,5.0,142360.62,2.0,1.0,0.0,48421.4,1.0,Wall,Germany,Male,0.4899999999999999,0.24177462392774557,0.5674041599918118,12.934782608695652,1
4988.5,15701042.0,596.0,27.0,2.0,151027.56,1.0,1.0,0.0,170320.58,0.0,Dalton,France,Female,0.4919999999999999,0.8515680726410452,0.6019478267052571,22.074074074074073,1
3783.0,15680449.0,431.0,44.0,2.0,138843.7,1.0,1.0,0.0,37688.31,1.0,Hsing,Germany,Female,0.16199999999999992,0.18808297508769403,0.5533868352684551,9.795454545454545,1
3784.0,15599860.0,647.0,26.0,8.0,109958.15,1.0,1.0,1.0,136592.24,1.0,Smith,France,Female,0.594,0.6828440437511484,0.4382582187054513,24.884615384615383,1
3785.0,15723169.0,640.0,37.0,5.0,138857.59,1.0,1.0,0.0,48640.77,0.0,Williams,France,Female,0.58,0.24287200939698525,0.5534421963913715,17.2972972972973,1
3786.0,15803842.0,652.0,45.0,3.0,105426.5,2.0,0.0,1.0,89773.45,0.0,Smith,France,Female,0.604,0.44863581184438944,0.420196502890875,14.488888888888889,1
3787.0,15728224.0,710.0,41.0,9.0,149155.53,2.0,1.0,0.0,42131.26,1.0,Smith,Germany,Female,0.7199999999999999,0.2103085700667641,0.5944865104393582,17.317073170731707,1
3788.0,15644174.0,638.0,27.0,4.0,135096.05,1.0,1.0,1.0,186523.72,1.0,Marchesi,Germany,Male,0.576,0.9326233235507266,0.5384498941382934,23.62962962962963,1
3789.0,15707110.0,660.0,28.0,2.0,170890.05,2.0,1.0,0.0,41758.9,0.0,Endrizzi,Germany,Male,0.62,0.20844586115795202,0.6811133954826042,23.571428571428573,1
3790.0,15765415.0,609.0,45.0,4.0,89122.3,1.0,1.0,1.0,199256.98,0.0,King,Spain,Female,0.5179999999999999,0.9963207046878525,0.3552131465010356,13.533333333333333,1
3791.0,15756751.0,596.0,54.0,0.0,78126.28,1.0,1.0,1.0,153482.91,1.0,Griffiths,Spain,Female,0.4919999999999999,0.7673386228810348,0.31138650756568137,11.037037037037036,1
3792.0,15795151.0,705.0,38.0,3.0,123894.43,1.0,1.0,0.0,100272.16500000001,0.0,Hartzler,France,Female,0.7099999999999999,0.5011550135888807,0.4938037989846794,18.55263157894737,1
3793.0,15632859.0,444.0,36.0,7.0,0.0,2.0,0.0,1.0,138743.86,0.0,Chukwudi,France,Male,0.18799999999999994,0.6936073957287457,0.0,12.333333333333334,1
3794.0,15584037.0,652.0,58.0,5.0,106913.43,1.0,1.0,0.0,25881.0,1.0,Denisov,Germany,Male,0.604,0.1290176041399401,0.4261229330203351,11.241379310344827,1
3795.0,15621409.0,496.0,32.0,4.0,127845.83,1.0,1.0,0.0,66469.2,0.0,Endrizzi,France,Male,0.2919999999999999,0.3320576775437575,0.5095528228214093,15.5,1
3796.0,15581102.0,554.0,22.0,5.0,97221.52,2.0,0.0,1.0,142670.61,0.0,Baresi,France,Female,0.40800000000000003,0.7132507306940421,0.3874940618320371,25.181818181818183,1
4988.5,15578096.0,537.0,26.0,7.0,106397.75,1.0,0.0,0.0,103563.23,0.0,Nnachetam,France,Male,0.374,0.5176183718845611,0.4240675965289334,20.653846153846153,1
4988.5,15669887.0,839.0,51.0,3.0,0.0,1.0,1.0,1.0,69101.23,1.0,Lambert,France,Female,0.9779999999999999,0.3452242521738482,0.0,16.45098039215686,1
3799.0,15621834.0,700.0,37.0,0.0,0.0,2.0,1.0,0.0,59475.35,0.0,Game,Spain,Female,0.7000000000000001,0.29707135596814466,0.0,18.91891891891892,1
3800.0,15655341.0,652.0,35.0,5.0,166492.48,1.0,1.0,0.0,135287.74,0.0,Chinagorom,Spain,Female,0.604,0.6763183595435392,0.6635860799099748,18.62857142857143,1
3801.0,15685314.0,850.0,28.0,2.0,0.0,2.0,1.0,1.0,38773.74,0.0,Noble,France,Male,0.9999999999999999,0.19351277455834573,0.0,30.357142857142858,1
3802.0,15690533.0,699.0,31.0,6.0,114493.68,1.0,0.0,0.0,138396.32,0.0,Haynes,Spain,Male,0.6980000000000001,0.6918688474040909,0.4563353989661699,22.548387096774192,1
3803.0,15629551.0,615.0,44.0,9.0,126104.98,2.0,1.0,1.0,100272.16500000001,0.0,Cattaneo,Germany,Female,0.5299999999999999,0.5011550135888807,0.5026143483196704,13.977272727272727,1
3804.0,15651264.0,850.0,51.0,5.0,124425.99,1.0,0.0,0.0,118545.49,1.0,Yobanna,Germany,Male,0.9999999999999999,0.5925662426981246,0.4959224281061686,16.666666666666668,1
3805.0,15760825.0,604.0,40.0,1.0,0.0,2.0,1.0,0.0,100272.16500000001,0.0,Fraser,France,Female,0.5079999999999999,0.5011550135888807,0.0,15.1,1
4988.5,15597394.0,668.0,34.0,0.0,0.0,1.0,1.0,0.0,99984.86,0.0,Rhodes,Spain,Male,0.636,0.49971778729431027,0.0,19.647058823529413,1
3807.0,15740383.0,594.0,38.0,10.0,0.0,2.0,1.0,0.0,58332.91,0.0,Smith,Spain,Female,0.4879999999999999,0.2913563673394433,0.0,15.631578947368421,1
3808.0,15670562.0,470.0,30.0,3.0,101140.76,1.0,1.0,1.0,50906.65,0.0,Pharr,France,Male,0.24,0.2542069402765079,0.40311490613579404,15.666666666666666,1
3809.0,15698117.0,652.0,41.0,0.0,150844.94,1.0,0.0,1.0,127623.36,0.0,Jerger,Germany,Male,0.604,0.6379777512437194,0.6012199614592523,15.902439024390244,1
3810.0,15694805.0,664.0,35.0,1.0,115024.5,1.0,0.0,1.0,169665.79,0.0,McIntyre,Spain,Male,0.628,0.8482925243372504,0.45845107868298246,18.97142857142857,1
3811.0,15690533.0,477.0,30.0,6.0,131286.46,1.0,1.0,0.0,100272.16500000001,0.0,Onio,France,Female,0.254,0.5011550135888807,0.523266079865335,15.9,1
3812.0,15589428.0,756.0,42.0,9.0,97221.52,2.0,1.0,0.0,35673.42,0.0,Tomlinson,France,Female,0.8119999999999999,0.17800360685996733,0.3874940618320371,18.0,1
3813.0,15790267.0,625.0,37.0,7.0,141267.67,1.0,0.0,1.0,100272.16500000001,0.0,Onuoha,France,Male,0.5499999999999999,0.5011550135888807,0.5630480088549101,16.89189189189189,1
3814.0,15665402.0,703.0,73.0,5.0,137761.55,1.0,1.0,1.0,159677.46,0.0,Panicucci,France,Male,0.7060000000000001,0.7983264934124606,0.5490737294971038,9.63013698630137,1
3815.0,15642093.0,646.0,37.0,7.0,0.0,2.0,1.0,0.0,153566.97,0.0,Piccio,France,Male,0.592,0.7677591280665401,0.0,17.45945945945946,1
3816.0,15666181.0,652.0,33.0,0.0,98064.97,1.0,1.0,0.0,52411.99,0.0,Ramsden,France,Male,0.604,0.26173731472271894,0.39085578531107995,19.757575757575758,1
3817.0,15602554.0,664.0,31.0,9.0,114519.57,2.0,0.0,1.0,79222.02,0.0,Vorobyova,France,Female,0.628,0.39585290642569043,0.4564385882730316,21.419354838709676,1
3818.0,15724251.0,682.0,29.0,6.0,101012.77,1.0,0.0,0.0,32589.89,1.0,Todd,Germany,Female,0.664,0.16257843014498924,0.4026047786971994,23.517241379310345,1
3819.0,15740147.0,725.0,44.0,10.0,0.0,1.0,0.0,1.0,93777.61,0.0,Cremonesi,France,Female,0.7499999999999999,0.46866638576293307,0.0,16.477272727272727,1
3820.0,15718289.0,553.0,46.0,3.0,82291.1,1.0,1.0,0.0,112549.99,1.0,Bradley,Germany,Male,0.406,0.5625741080360163,0.3279861556538753,12.021739130434783,1
3821.0,15763148.0,576.0,39.0,5.0,84719.98,1.0,1.0,0.0,191063.36,0.0,Stanley,France,Male,0.45200000000000007,0.9553326045443874,0.33766689893892776,14.76923076923077,1
3822.0,15685245.0,608.0,56.0,5.0,0.0,2.0,0.0,1.0,153810.41,0.0,Jowett,Spain,Female,0.5159999999999999,0.7689769222892311,0.0,10.857142857142858,1
3823.0,15690533.0,850.0,39.0,0.0,104386.53,1.0,1.0,1.0,105886.77,0.0,Yefremova,France,Female,0.9999999999999999,0.5292417435087451,0.41605151318609085,21.794871794871796,1
3824.0,15585823.0,627.0,31.0,8.0,128131.73,1.0,1.0,0.0,96131.47,0.0,Wilson,France,Male,0.5539999999999999,0.4804414313964499,0.5106923293039018,20.225806451612904,1
3825.0,15728167.0,667.0,44.0,2.0,122806.95,1.0,0.0,0.0,15120.86,0.0,Abramovich,France,Male,0.634,0.07519063927243298,0.4894694495282926,15.159090909090908,1
3826.0,15762928.0,548.0,44.0,5.0,0.0,1.0,1.0,1.0,16989.77,0.0,Venables,Spain,Male,0.396,0.08453975117158417,0.0,12.454545454545455,1
3827.0,15751774.0,774.0,76.0,4.0,112510.89,1.0,1.0,1.0,143133.18,0.0,Smith,France,Male,0.848,0.715564709800147,0.4484326285624574,10.18421052631579,1
4988.5,15654733.0,794.0,57.0,5.0,117056.46,1.0,1.0,0.0,93336.93,1.0,Hsieh,Germany,Male,0.888,0.46646191008902793,0.46654982507041015,13.929824561403509,1
3829.0,15809777.0,652.0,55.0,7.0,131778.66,1.0,1.0,1.0,9972.64,0.0,Gadsden,France,Male,0.604,0.04943697277086354,0.5252278325434842,11.854545454545455,1
